"adr_company_id","name1","strno","name2","name3","street","city_code","country_id","lang_country_name","zip_code","post_box_no","post_box_code","vat_tin","cst_tin","name3","lang_property_name","master_property_id","payment_condition_id","lang_description","net_days","transit_days","email","telephone1","telephone2","email","account_no","bank_code","bank_name","bank_address","financial_account_no"
"192","INDIA LINKS WEB HOSTING PVT LTD",,,,"11,OM TOWERS 89 S V ROAD,KANDIVALI WEST MUMBAI 400067",,"1","INDIA",,,"AABCI0929A",,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","billing@indialinks.com","912228663101",,"billing@indialinks.com","04192560000534 ","HDFC0000419","HDFC BANK LIMITED ","Mumbai","344"
"1920","EFICAZ CONSULTANTS PRIVATE LIMITED",,,"SHOP NO. 8, GOKUL DARSHAN BUILDING, TOKARKHADA, TOKARKHADA RD, SILVASSA, DADRA AND NAGAR HAVELI 396230",,,"1","INDIA",,,"AADCE4952H",,,"SHOP NO. 8, GOKUL DARSHAN BUILDING, TOKARKHADA, TOKARKHADA RD, SILVASSA, DADRA AND NAGAR HAVELI 396230","Supplier","2",,NULL,NULL,"0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in",,NULL,NULL,NULL,"2925"
"1921","HOTEL PRINCE",,,"BEHIND ADVANTURE SHOWROOM, SILVASSA- 396230",,,"1","INDIA",,,,,,"BEHIND ADVANTURE SHOWROOM, SILVASSA- 396230","Supplier","2",,NULL,NULL,"0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in",,NULL,NULL,NULL,"2926"
"1922","BHAVESHBHAI N. PANDYA ",,,"ADDRESS- PLOT NO. 700/2, A and B , 40 SHED AREA, NEAR VIJAY PUMP, G.I.D.C VAPI0 396210",,,"1","INDIA",,,"BAJPP7792N",,,"ADDRESS- PLOT NO. 700/2, A and B , 40 SHED AREA, NEAR VIJAY PUMP, G.I.D.C VAPI0 396210","Supplier","2",,NULL,NULL,"0","bhavesh.pandya@gmail.com",,,"bhavesh.pandya@gmail.com",,NULL,NULL,NULL,"2929"
"1923","PRASAD GWK COOLTECH PVT. LTD.",,,"PLOT NO. 4/A – 4,G.I.D.C. INDL. ESTATE,PHASE – I, VATVA,AHMEDABAD. 382 445.",,,"1","INDIA",,,"AABCP4965D","24075601246",,"PLOT NO. 4/A – 4,G.I.D.C. INDL. ESTATE,PHASE – I, VATVA,AHMEDABAD. 382 445.","Supplier","2","7","IMMEDIATE AGAINST PROFORMA INVOICE","1","0","vapi-service@prasadgroup.com",,,"vapi-service@prasadgroup.com","00060330000935","HDFC0000006","HDFC BANK LTD.","NAVRANGPURA BRANCH- AHMEDABAD","2934"
"1924","GIFTING IDEAS PVT.LTD",,,"206 CAMA INDUSTRIAL ESTATE, SUNMIL COMPOUND, SENAPATI BAPAT MARG, LOWER PAREL (W) MUMBAI 400013",,,"1","INDIA",,,"AADCG0307J","27870653880V","27870653880C","206 CAMA INDUSTRIAL ESTATE, SUNMIL COMPOUND, SENAPATI BAPAT MARG, LOWER PAREL (W) MUMBAI 400013","Supplier","2","68","100% ADVANCE ","1","0","info@giftingideas.com","022","022","info@giftingideas.com","1448613","RATN0000155","RATNAKAR BANK","NARIMAN POINT","2935"
"1925","FORCE 7 SERCURITY AGENCIES ",,,"U/2, INDRAPRASTHA ARCADE, SILVASSA- KHANVEL ROAD, SAMARVANI SILVASSA- 396 230",,,"1","INDIA",,,"AABFF8802C",,,"U/2, INDRAPRASTHA ARCADE, SILVASSA- KHANVEL ROAD, SAMARVANI SILVASSA- 396 230","Supplier","2","32","10 DAYS AFTER DELIVERY ","10","0","force7_ypanchal@yahoo.com",,,"force7_ypanchal@yahoo.com",,NULL,NULL,NULL,"2936"
"1926","VOLTAMP TRANSFORMERS LIMITED",,,"POST : VADADALA, JAROD - SAVALI ROAD, GARADHIYA, TA: SAVALI, DIST: VADODARA - 391520
",,,"1","INDIA",,"AAACV5048GXM002","AAACV5048G",,"24191800131 DT 13.09","POST : VADADALA, JAROD - SAVALI ROAD, GARADHIYA, TA: SAVALI, DIST: VADODARA - 391520
","Supplier","2","21","25% ADVANCE ALONG WITH PO and 75% AGAINST PI AT THE TIME OF DELIVERY.
","1","0","arvind@voltamptransformers.com",,,"arvind@voltamptransformers.com","000351000109","ICIC0000003","ICICI BANK LTD","BARODA","2939"
"1927","IDEAL ELECTRIC WORKS",,,"41,RAGHUVANSHI COMPLEX,SILVASSA ROAD,CHANOD,VAPI-396195
",,,"1","INDIA",,,"AGMPT2987M",,,"41,RAGHUVANSHI COMPLEX,SILVASSA ROAD,CHANOD,VAPI-396195
","Supplier","2","71","50% ADVANCE AND BALANCE AFTER 15 DAYS OF COMMISSOING","15","0","iewvapi@gmail.com",,,"iewvapi@gmail.com","646102000001359","IBKL0000646","IDBI BANK","VAPI","2942"
"1929","AMBE MOULDS",,,"GALA NO :- B/9,MAJAR IND. NAIKPADA,OPP. BASCO IND. ESTATE , WALIV, VASAI (E) , THANE.",,,"1","INDIA",,,"AAVFA8908N","27840933402 V","27840933402 C","GALA NO :- B/9,MAJAR IND. NAIKPADA,OPP. BASCO IND. ESTATE , WALIV, VASAI (E) , THANE.","Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","JAISWARMEHILAL11@GMAIL.COM",,,"JAISWARMEHILAL11@GMAIL.COM","151101601000050","CORP0001511","CORPORATION BANK","VASAI (E) ","2944"
"193","INDUSTRIAL CORPORATION","18/20","KAZI SAYED STREET",,,"400009","1","INDIA","MH",,,"27020406367V w.e.f. ","27020406367C w.e.f. ",,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","indserv@vsnl.com","23441504",,"indserv@vsnl.com",,NULL,NULL,NULL,"345"
"1931","BHAGVATI COURIER SERVICE",,,"SHOP NO. 8, SHARDI CHAMBER, MORARJI CICRLE ROAD, G.I.D.C, VAPI- 396195",,,"1","INDIA",,,"ANDPPS523H",,,"SHOP NO. 8, SHARDI CHAMBER, MORARJI CICRLE ROAD, G.I.D.C, VAPI- 396195","Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in",,NULL,NULL,NULL,"2946"
"1932","SIGNODE INDIA A/C DABUR DUBAI",,,"# 33 and 34, Prathiba Industrial Estate,Kashi Nagar, Yelachenahalli,J.P. Nagar Post,BANGLAORE - 560 078.India.",,,"1","INDIA",,"AAHCS8120MEM006","AAHCS8120M","29461166281","29461166281","# 33 and 34, Prathiba Industrial Estate,Kashi Nagar, Yelachenahalli,J.P. Nagar Post,BANGLAORE - 560 078.India.","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","rajani.p@wintek.co.in",,,"rajani.p@wintek.co.in","0037217018","CITI0000006","CITIBANK N.A.","BEGUMPET BRANCH","2947"
"1934","PERFECT CARBOYS PVT LTD",,,"GB-4 VIRWANI INDUSTRIAL ESTATE,
WESTER EXPRESS HIGHWAY, GOREGAON EAST, MUMBAI-400063",,,"1","INDIA",,,"AAACP6643F","26000003018","DNH/CST/2948/ DT. 17","GB-4 VIRWANI INDUSTRIAL ESTATE,
WESTER EXPRESS HIGHWAY, GOREGAON EAST, MUMBAI-400063","Supplier","2","68","100% ADVANCE ","1","0","perfectcarbouysmumbai@gmail.com",,,"perfectcarbouysmumbai@gmail.com","10040413653","SBIN0001975","STATE BANK OF INDIA","MUMBAI","2950"
"1936","AADINATH INDUSTRIES",,,"C-11/12 ,WAZIRPUR INDUSTRIAL AREA, DELHI -110052",,,"1","INDIA",,,"AAEPJ1018P","07410303711","07410303711","C-11/12 ,WAZIRPUR INDUSTRIAL AREA, DELHI -110052","Supplier","2","6","45 DAYS CREDIT AFTER MATERIAL RECEIPT","45","0","aadinathindustries13@gmail.com",,,"aadinathindustries13@gmail.com","01852000004400","KKBK0000185","KOTAK MAHINDRA BANK",,"2952"
"1938","UNITRADE INDIA",,,"K1-974/4 , GIDC, MAKARPURA,ERDA ROAD,VADODARA 390 010",,,"1","INDIA",,,"ACFPB570F"," 24191602070"," 24191602070","K1-974/4 , GIDC, MAKARPURA,ERDA ROAD,VADODARA 390 010","Supplier","2","68","100% ADVANCE ","1","0","satish@bimpexindia.com",,,"satish@bimpexindia.com","02752320001236","HDFC0000275","HDFC BANK LTD",,"2955"
"194","INFO TECH ENTERPRISES","SHOP NO 5","KRISHNA PALACE,","(D and H H)"," OPP POLICE STATINO,","396 230","1","INDIA","GJ",,"AIRPP4390D",,,"(D and H H)","Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","keshab.bhanja@3dpackaging.in","3243269",,"keshab.bhanja@3dpackaging.in","00742350000011","HDFC0000074","HDFC BANK LTD-SILVASSA","SILVASSA","346"
"1940","FLIPKART",,,"OZONE MANAY TECH PARK,
#56/18 and 55/09 , 7TH FLOOR ,
GARVEBHAVIPALYA , HOSUR ROAD ,
BANGALOR-560068",,,"1","INDIA",,,,,,"OZONE MANAY TECH PARK,
#56/18 and 55/09 , 7TH FLOOR ,
GARVEBHAVIPALYA , HOSUR ROAD ,
BANGALOR-560068","Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","sagar.mhatre@3dpackaging.in",,,"sagar.mhatre@3dpackaging.in",,NULL,NULL,NULL,"2959"
"1942","JAY SHYAM TRANSPORT ",,,"303 PLOT NO.101 PARTH CO. OP. HSG SOC CHANOD COLONY
G.I.D.C VAPI 396195 DIS VLASAD 
",,,"1","INDIA",,,"AAJFJ0651R",,,"303 PLOT NO.101 PARTH CO. OP. HSG SOC CHANOD COLONY
G.I.D.C VAPI 396195 DIS VLASAD 
","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","JAYSHYAMVAPI@GMAIL.COM",,,"JAYSHYAMVAPI@GMAIL.COM","017905006579","ICIC0000179","ICICI BANK","VAPI","2964"
"1943","GALVA DECOPARTS PVT.LTD",,,"PLOT NO.1702/A 3RD PHASE GIDC ,VAPI ,-396195 ,GUJARAT",,,"1","INDIA",,"AACCG8994NXM001","AACCG8994N","24250901290","24750901290","PLOT NO.1702/A 3RD PHASE GIDC ,VAPI ,-396195 ,GUJARAT","Supplier","2","6","45 DAYS CREDIT AFTER MATERIAL RECEIPT","45","0","hardik.chheda@galvadecoparts.com","0260","0260","hardik.chheda@galvadecoparts.com","017600103322","COSB0000100","THE COSMOS CO OPERATIVE BANK LTD.","MATUNGA (E) MUMBAI","2963"
"1944","LETRA GRAPHIX PVT LTD A/C COS-DEENWAAY",,,"60/3, PALODIA, OPP. ARANYA FARM, P.O. RANCHARDA, AHMEDABAD, 382 115",,,"1","INDIA","GJ","AAACL2737QXM002",,"24074300252","24574300252","60/3, PALODIA, OPP. ARANYA FARM, P.O. RANCHARDA, AHMEDABAD, 382 115","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","accounts@letragraphix.com","02764260410","02764260410","accounts@letragraphix.com",,NULL,NULL,NULL,"2965"
"1945","LETRA GRAPHIX PVT LTD A/C REEBONN",,,"60/3, PALODIA, OPP. ARANYA FARM, P.O. RANCHARDA, AHMEDABAD, 382 115",,,"1","INDIA","GJ","AAACL2737QXM002",,"24074300252","24574300252","60/3, PALODIA, OPP. ARANYA FARM, P.O. RANCHARDA, AHMEDABAD, 382 115","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","accounts@letragraphix.com","02764260410","02764260410","accounts@letragraphix.com","1736000003","KCCB0RTGS4C","THE KALUPUR COMMERICAL CO-OP.BANK LTD.","AHMEDABAD-DRIVE IN HAND","2966"
"1947","LETRA GRAPHIX PVT LTD A/C ATHENE LAB",,,"60/3, PALODIA, OPP. ARANYA FARM, P.O. RANCHARDA, AHMEDABAD, 382 115",,,"1","INDIA","GJ","AAACL2737QXM002",,"24074300252","24574300252","60/3, PALODIA, OPP. ARANYA FARM, P.O. RANCHARDA, AHMEDABAD, 382 115","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","accounts@letragraphix.com","02764260410","02764260410","accounts@letragraphix.com",,NULL,NULL,NULL,"2988"
"1949","BHARTI AIRTEL LTD			",,,"7TH FLOOR INTERFACE BLDG NO 7 . NEW LINK ROAD MALAD WEST ,MUMBAI ,400064			",,,"1","INDIA",,,"AAACB2894G",,,"7TH FLOOR INTERFACE BLDG NO 7 . NEW LINK ROAD MALAD WEST ,MUMBAI ,400064			","Supplier","2","68","100% ADVANCE ","1","0","121@airtel.in",,,"121@airtel.in",,NULL,NULL,NULL,"2973"
"195","INSTRUMENTATION SUPER STORE",,,,,,"1","INDIA",,,,,,,"Supplier","2","1","30 DAYS AFTER RECEIPT OF MATERIAL ","30","0","instrumall_vapi@yahoo.co.in",,,"instrumall_vapi@yahoo.co.in","01702020000967","HDFC0000170","HDFC BANK LIMITED","CHALA ,VAPI","347"
"1950","SRUSHTI ENTERPRISE",,,"56, HASTI INDUSTRIAL ESTATE, R-798, OPP, L and T AUTOMATION ,TTC, MAHAPE, NAVI MUMBAI ,400710",,,"1","INDIA",,"AABPM9503DEM001","AABPM9503 D","GST TIN NO 271206488","CST TIN NO.271206488","56, HASTI INDUSTRIAL ESTATE, R-798, OPP, L and T AUTOMATION ,TTC, MAHAPE, NAVI MUMBAI ,400710","Supplier","2","68","100% ADVANCE ","1","0","info@srushtienterprise.com",,,"info@srushtienterprise.com","22861115","CITI0000037","CITIBANK","JVPD","2974"
"1951","PRABHU POLY COLOR LIMITED",,,"NO.13, PONNIAMMAN NAGAR, AYANAMBAKKAM , CHENNAI 600 095 ,CHENNAI -600 095",,,"1","INDIA",,"AADCP5510AXM001","AADCP5510A","33261345387","841330 / 29.06.2005","NO.13, PONNIAMMAN NAGAR, AYANAMBAKKAM , CHENNAI 600 095 ,CHENNAI -600 095","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","prabhupoly@yahoo.co.in",,,"prabhupoly@yahoo.co.in","914030009521013","UTIB0000006","AXIS BAK LTD","CHENNAI","2975"
"1953","LAXMI MOULDS",,,"26,VISHAL INDUSTRIAL ESTATE, OPP. CEAT TYRE ,SUBHASH NAGER, BHANDUP(W) ,MUMBAI,400078 ",,,"1","INDIA",,,"ALHPK8668E","27610102966V","27610102966C","26,VISHAL INDUSTRIAL ESTATE, OPP. CEAT TYRE ,SUBHASH NAGER, BHANDUP(W) ,MUMBAI,400078 ","Supplier","2","68","100% ADVANCE ","1","0","laxmimoulds2012@rediffmail.com",,,"laxmimoulds2012@rediffmail.com","200004483902","INDB0000047","INDUSIND BANK","MULUND","2978"
"1954","HARINDER KUMAR and ASSOCIATES",,,"18, GOKUL COMPLEX, VAPI SILVASSA MAIN ROAD, AMLI, SILVASSA- 396320",,,"1","INDIA",,,"AGVPK0027G",,,"18, GOKUL COMPLEX, VAPI SILVASSA MAIN ROAD, AMLI, SILVASSA- 396320","Supplier","2","55","NO CREDIT","1","0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in",,NULL,NULL,NULL,"2979"
"1956","FRANSTEK BELTS PRIVATE LIMITED",,,"PLOT NO. C-17, PHASE-1A, VERNA INDUSTRIAL AREA,VERNA, SALCETE, GOA- 403722",,,"1","INDIA",,"AACCF2253KEM001","AACCF2253K","30461111217","M/CST/12134","PLOT NO. C-17, PHASE-1A, VERNA INDUSTRIAL AREA,VERNA, SALCETE, GOA- 403722","Supplier","2","32","10 DAYS AFTER DELIVERY ","10","0","avinash.pai@franstek.com","0832","0832","avinash.pai@franstek.com","`50200001569870","HDFC0000037","HDFC BANK LTD",,"2980"
"1957","S and T ENGINEERS (P) LTD",,,"NO.22,VASANTH NAGAR , SINGANALLUR , COIMBATORS - 641005",,,"1","INDIA",,,"AANCS4209B",,,"NO.22,VASANTH NAGAR , SINGANALLUR , COIMBATORS - 641005","Supplier","2","68","100% ADVANCE ","1","0","hms@stengineers.com",,,"hms@stengineers.com","815030110000051","BKID0008150","BANK OF INDIA","COIMBATORE","2981"
"1958","MB INTERIOR",,,"SUNDAR BAUG LANE, SANJAY NAGAR, NEW TAJ BAKERY, KAMANI, KURLA (W)  MUMBAI 400070",,,"1","INDIA",,,"AGLPV1970B","27230932234V  ","27230932234C","SUNDAR BAUG LANE, SANJAY NAGAR, NEW TAJ BAKERY, KAMANI, KURLA (W)  MUMBAI 400070","Supplier","2","72","80% ADVANCE AND BALANCE 20% AFTER COMPLETION OF WORK","1","0","MBINTERIOR1@GMAIL.COM",,,"MBINTERIOR1@GMAIL.COM","8362000008940","HDFC0000836","HDFC BANK LTD",,"2984"
"196","ISHA TUBES and CHEMICALS","F ROAD","PALI HILL - 3",,,,"1","INDIA","GJ",,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,,,,"111010200024897","UTIB0000111","AXIS BANK","VAPI","349"
"1961","RAHUL SHINDE",,,"D3, J WING, ROOM NO. 2, SAHYADRI NAGAR,CHARKOP, KANDIVALI-WEST.MUMBAI400067",,,"1","INDIA",,,"BIYPS4838K",,,"D3, J WING, ROOM NO. 2, SAHYADRI NAGAR,CHARKOP, KANDIVALI-WEST.MUMBAI400067","Supplier","2","52","60% ADVANCE WITH PO AND 40% AGAINST DELIVERY","1","0","djrahul30@gmail.com",,,"djrahul30@gmail.com","30091948943","SBIN0000566","STATE BANK OF INDIA","KANDIVALI-WEST","2990"
"1967","PRADIP CHAKRABORTY",,,"FLAT NO. 06, AMBIKA PARK,
SILVASSA
",,,"1","INDIA",,,"ADJPC5745L",,,"FLAT NO. 06, AMBIKA PARK,
SILVASSA
","Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","keshab.bhanja@3dpackaging.in",,,"keshab.bhanja@3dpackaging.in","079710035462","BKDN0240797 ","DENA BANK","DADRA","2998"
"1969","SHREE SAI PACKAGING",,,"PLOT NO. 66A PIPARIA INDUSTRIAL ESTATE ,JATTASHANKAR INDUSTRIES ,PIPARIA ,SILVASSA ,396230 ",,,"1","INDIA",,"ABIFS9454PEM002","ABIFS9454P","  26002001043  DT- 1"," DNH/CST/M/1044 DT- ","PLOT NO. 66A PIPARIA INDUSTRIAL ESTATE ,JATTASHANKAR INDUSTRIES ,PIPARIA ,SILVASSA ,396230 ","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","shreesaipackagingsilvassa@gmail.com",,,"shreesaipackagingsilvassa@gmail.com","607044000728","KKBK0003025","KOTAK MAHENDRA BANK","JAINIL COMPLEX NAROLI ROAD SILVASSA","3000"
"1970","ORBIT CORPORATE and LESIURE TRAVELS (I) PVT LTD",,,,,,"1","INDIA",,,,,,,"Supplier","2",,NULL,NULL,"0","chintan@orbit-star.com",,,"chintan@orbit-star.com",,NULL,NULL,NULL,"3002"
"1972","ORIZON TECHNOLOGY PVT. LTD.",,,"H-39, MANIBHADRA DARSHAN ROW HOUSE,
NEAR SHIVALIK HEIGHTS, SWAMINARAYAN GURUKUL RD,CHALA, VAPI - 396 191.",,,"1","INDIA",,,"AACCO0507F","24251001579 Dt. 18/1","24751001579 Dt. 18/1","H-39, MANIBHADRA DARSHAN ROW HOUSE,
NEAR SHIVALIK HEIGHTS, SWAMINARAYAN GURUKUL RD,CHALA, VAPI - 396 191.","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","info@orizontech.com","0260","0260","info@orizontech.com","50200008134848","HDFC0000170","HDFC BANK LIMITED","CHALA ,VAPI","3004"
"1973","CNK and ASSOCIATES LLP (DO NOT USE)",,,"5TH FLOOR, NARAIN CHAMBERS, M.G. ROAD, VILE PARLE (E) MUMBAI-400057",,,"1","INDIA",,,"AACFC8587E",,,"5TH FLOOR, NARAIN CHAMBERS, M.G. ROAD, VILE PARLE (E) MUMBAI-400057","Supplier","2","53","60 DAYS AFTER B/L DATE","60","0","hiren@cnkindia.com",,,"hiren@cnkindia.com","04170200002051","BARB0SIRPMR","BANK OF BARODA","FORT,MUMBAI","3005"
"1977","SYSCON INFOWAY PVT. LTD","402",,"SKYLINE ICON, BEHIND MITTAL IND ESTATE, 
ANDHERI KURLA ROAD, ANDHERI EAST.",,"400059","1","INDIA","MH",,"AAJCS2264E",,,"SKYLINE ICON, BEHIND MITTAL IND ESTATE, 
ANDHERI KURLA ROAD, ANDHERI EAST.","Supplier","2","8","IMMEDIATE AGAINST PO","1","0","motasim@joister.net","61356135","61356135","motasim@joister.net",,NULL,NULL,NULL,"3009"
"1978","ICON PRINTS PVT LTD A/C T.S.R and CO","C-377","TTC IND ESTATE AREA","NAVI MUMBAI","TURBHE","400075","1","INDIA","MH","AAACI3707KXM001",,"27400003123V","27400003123C","NAVI MUMBAI","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","iconprints@gmail.com","022276133680","09820300892","iconprints@gmail.com","76","TJSB0000010","THE THANE JANATA SAHKARI BANK LTD.","AIROLI BRANCH","3010"
"1979","ICON PRINTS PVT LTD A/C SRI SRI AYURVEDA","C-377","TTC IND ESTATE AREA","NAVI MUMBAI","TURBHE","400075","1","INDIA","MH","AAACI3707KXM001",,"27400003123V","27400003123C","NAVI MUMBAI","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","iconprints@gmail.com","022276133680","09820300892","iconprints@gmail.com","76","TJSB0000010","THE THANE JANATA SAHKARI BANK LTD.","AIROLI BRANCH","3011"
"198","JAN MARKETING",,,,,,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","janmktg@gmail.com",,,"janmktg@gmail.com","34309534714","SBIN0003321","STATE BANK OF INDIA","ALKAPURI","353"
"1981","S S PROJECTS CONSULTANTS",,,"A/57,GRD. FLOOR, `INVENTA``, VIRVANI INDUSTRIAL ESTATE, WESTERN EXPRESS HIGHWAY, OPP OBEROI MALL,GOREGAON ( E ), MUMBAI-400063",,,"1","INDIA",,,"AGBPP0529L","27210947765 V	","27210947765 C","A/57,GRD. FLOOR, `INVENTA``, VIRVANI INDUSTRIAL ESTATE, WESTERN EXPRESS HIGHWAY, OPP OBEROI MALL,GOREGAON ( E ), MUMBAI-400063","Supplier","2","72","80% ADVANCE AND BALANCE 20% AFTER COMPLETION OF WORK","1","0","mohan@ssprojectsconsultants.com","022","022","mohan@ssprojectsconsultants.com","`249100100000096","SRCB0000249","THE SARASWAT COOPERATIVE BANK LTD.","GOREGAON EAST","3013"
"1982","ARYA PLACEMENT",,,"SHOP NO. 07, GREEN MARKET , NEAR VASANT MEDICAL STORE, KILVANI NAKA , 
SILVASSA- 396 230
",,,"1","INDIA",,,"AAZPU3922E",,,"SHOP NO. 07, GREEN MARKET , NEAR VASANT MEDICAL STORE, KILVANI NAKA , 
SILVASSA- 396 230
","Supplier","2","67","30 DAYS FROM INVOICE DATE ","30","0","pravin.ustad@rediffmail.com",,,"pravin.ustad@rediffmail.com",,NULL,NULL,NULL,"3014"
"1983","KAMAL CHEM",,,"115,RAMGO,PAL INDUSTRIAL ESTATE,DR.R.P.ROAD,MULUND(W),400080",,,"1","INDIA",,,"AAAHR8370Q","27420175966v","27420175966c","115,RAMGO,PAL INDUSTRIAL ESTATE,DR.R.P.ROAD,MULUND(W),400080","Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0","sunrisegraphics@gmail.com",,,"sunrisegraphics@gmail.com","154100100001849","SRCB0000154","THE SARASWAT  CO-OP BANK LTD","MULUND(W)","3015"
"1984","STERLING GENERATORS PRIVATE LIMITED",,,"SURVEY NO. 59, 343/1,VILLAGE: KALA, KHERDI,KHANVEL,SILVASSA ,396230",,,"1","INDIA",,"AABCC6140RXM001","AABCC6140R","26002000907 W.E.F. 1","DNH/CST/M/908 W.E.F.","SURVEY NO. 59, 343/1,VILLAGE: KALA, KHERDI,KHANVEL,SILVASSA ,396230","Supplier","2","68","100% ADVANCE ","1","0","panelsales.mumbai@sterlinggenerators.com",,,"panelsales.mumbai@sterlinggenerators.com","173010200007139","UTIB0000173","AXIS BANK","NARIMAN POINT, MUMBAI","3016"
"1985","GMMCO LTD",,,"SHOP NO. 2and3, MEMUNA SHOPPING CENTRE.OPP. GURUDWARA, VAPI SILVASSA MAIN ROAD.VAPI,396195",,,"1","INDIA",,,"AABCG0949C","TIN NO. 24074500588 ","CST NO. 24574500588 ","SHOP NO. 2and3, MEMUNA SHOPPING CENTRE.OPP. GURUDWARA, VAPI SILVASSA MAIN ROAD.VAPI,396195","Supplier","2","68","100% ADVANCE ","1","0","amolvinayak@gmmcoindia.com",,,"amolvinayak@gmmcoindia.com","`00040120000233","HDFC0000004","HDFC BANK LIMITED ","ANNA SALAI,CHENNAI","3017"
"1986","AMAZON",,,"Brigade Gateway,8th floor, 
26/1, Dr. Rajkumar Road, 
Malleshwaram(W), 
Bangalore-560055 
India ",,,"1","INDIA",,,,,,"Brigade Gateway,8th floor, 
26/1, Dr. Rajkumar Road, 
Malleshwaram(W), 
Bangalore-560055 
India ","Supplier","2","24","IMMEDIATE AGAINST DELIVERY","1","0","pradip.junghare@3dpackaging.in",,,"pradip.junghare@3dpackaging.in",,NULL,NULL,NULL,"3018"
"1988","LETRA GRAPHIX PVT LTD A/C MG SHAHANI and CO",,,"60/3, PALODIA, OPP. ARANYA FARM, P.O. RANCHARDA, AHMEDABAD, 382 115",,,"1","INDIA","GJ","AAACL2737QXM002",,"24074300252","24574300252","60/3, PALODIA, OPP. ARANYA FARM, P.O. RANCHARDA, AHMEDABAD, 382 115","Supplier","2","49","AFTER  CUSTOMER PAYMENT RECEIPT","60","0","accounts@letragraphix.com","02764260410","02764260410","accounts@letragraphix.com","1736000003","KCCB0RTGS4C","THE KALUPUR COMMERICAL CO-OP.BANK LTD.","AHMEDABAD-DRIVE IN HAND","3022"
"199","JALARAM MOTOR REWINDING",,,,"OPP BHOJRAJ HOSPITAL,KHNVEL ROAD,SAYALI TARANG SILVASSA (D and NH",,"1","INDIA",,,,,,,"Supplier","2","2","60 DAYS AFTER RECEIPT OF MATERIAL","60","0",,"9825424347",,,,NULL,NULL,NULL,"352"
"1992","ANAGHA ENGINEERS",,,"A/701,VASANT AALAP, F.P. NO 494,MARKET YARD,PANVEL, DIST- RAIGAD-410206,",,,"1","INDIA",,,"ABXPA2330F","27351056813V","27351056813C","A/701,VASANT AALAP, F.P. NO 494,MARKET YARD,PANVEL, DIST- RAIGAD-410206,","Supplier","2","21","25% ADVANCE ALONG WITH PO and 75% AGAINST PI AT THE TIME OF DELIVERY.
","1","0","ANAGHAENGINEERS.IN@GMAIL.COM","022","022","ANAGHAENGINEERS.IN@GMAIL.COM","`040805500254","ICIC0000408","ICICI BANK LTD",,"3026"
"1993","CLASSIC ENTERPRISES",,,"A-9 SIDDHPURA INDUSTRIAL AREA,BEHIND R CITY MALL,AMRUT NAGAR, L.B.S.ROAD,GHATKOPAR(WEST)MUMBAI-400086.",,,"1","INDIA",,,"ACIPT3060H","27490628384V","27490628384C","A-9 SIDDHPURA INDUSTRIAL AREA,BEHIND R CITY MALL,AMRUT NAGAR, L.B.S.ROAD,GHATKOPAR(WEST)MUMBAI-400086.","Supplier","2","68","100% ADVANCE ","1","0","classicgodrej@gmail.com","022","022","classicgodrej@gmail.com","03950500000097","BARB0GHATKO","BANK OF BARODA","GHATKOPAR(WEST)","3027"
